date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster;
2014-10-09;15:43:08,2,3,66,174,42858,3214.8768,89202,0,1,9,2015-01-05,2015-01-12,2,0,1,11439,1,0,2,4,163,1503,65
2014-10-09;16:18:22,2,3,66,174,42858,3214.8768,89202,0,0,9,2015-01-06,2015-01-14,2,0,1,11439,1,0,1,4,163,1503,65
2014-10-09;16:31:55,2,3,66,174,42858,3214.8768,89202,0,1,9,2015-01-07,2015-01-14,2,0,1,11439,1,1,1,4,163,1503,65
2014-10-09;16:46:01,2,3,66,174,42858,18.8519,89202,0,0,9,2015-01-14,2015-01-17,2,0,1,8254,1,0,1,2,50,365,68
2014-10-09;16:47:38,2,3,66,174,42858,19.6498,89202,0,0,9,2015-01-14,2015-01-17,2,0,1,8254,1,0,1,2,50,365,13
2014-10-10;09:00:32,2,3,66,462,52482,970.5359,89202,0,1,9,2015-01-14,2015-01-17,2,0,1,8254,1,0,1,2,50,365,16
2014-11-14;22:46:21,2,3,66,174,21316,211.3458,89202,0,0,0,2014-11-27,2014-11-29,2,0,1,12206,6,0,1,2,50,628,1
2014-11-14;22:51:16,2,3,66,174,21316,24.628,89202,0,0,0,2014-12-19,2014-12-30,1,0,1,5857,3,0,1,2,50,365,47
2014-11-14;22:52:36,2,3,66,174,21316,28.0271,89202,0,0,0,2014-12-19,2014-12-30,1,0,1,5857,3,0,1,2,50,365,47
2014-11-15;19:58:27,2,3,66,174,32587,37.6184,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,0,1,2,50,365,47
2014-11-20;13:48:55,2,3,66,174,9444,8.8341,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,0,3,2,50,365,50
2014-11-20;14:04:14,2,3,66,174,9444,10.5185,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,0,5,2,50,365,47
2014-11-22;14:57:49,2,3,66,462,52482,975.3834,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,0,1,2,50,365,40
2014-11-22;14:59:10,2,3,66,462,52482,973.7132,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,0,1,2,50,365,47
2014-11-22;15:05:00,2,3,66,462,52482,973.7132,89202,0,0,9,2014-12-19,2014-12-30,1,0,1,5857,3,1,1,2,50,365,47
2014-11-23;21:22:59,2,3,66,462,48217,853.794,89202,0,0,0,2014-12-24,2014-12-25,2,2,1,8250,1,0,3,2,50,628,79
2014-11-23;21:29:32,2,3,66,462,48217,853.794,89202,0,0,0,2014-12-24,2014-12-25,2,1,1,8250,1,0,1,2,50,628,79
2014-11-23;21:34:29,2,3,66,462,48217,854.6881,89202,0,0,0,2014-12-24,2014-12-25,2,2,1,12206,6,0,4,2,50,628,1
2014-11-23;21:37:17,2,3,66,462,48217,854.9367,89202,0,0,0,2014-12-24,2014-12-25,2,2,1,12206,6,0,2,2,50,628,1
2014-11-23;21:39:18,2,3,66,462,48217,855.101,89202,0,0,0,2014-12-24,2014-12-25,2,2,1,12206,6,0,1,2,50,628,1
2014-11-23;21:45:57,2,3,66,462,48217,852.3789,89202,0,0,0,2014-12-24,2014-12-25,2,1,1,12206,6,0,1,2,50,628,1
2014-11-23;21:48:40,2,3,66,462,48217,854.6881,89202,0,0,0,2014-12-24,2014-12-25,2,1,1,12206,6,0,5,2,50,628,1
2014-10-14;08:40:11,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,1,6,204,27,64
2014-10-14;08:42:52,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,2,6,204,27,97
2014-10-14;08:43:11,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,2,6,204,27,86
2014-10-14;08:43:20,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,2,6,204,27,97
2014-10-14;08:47:37,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,1,6,204,27,70
2014-10-14;08:55:37,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,0,1,6,204,27,38
2014-10-14;08:58:25,2,3,93,71,15362,,89239,0,0,9,2014-10-29,2014-11-01,2,0,1,8745,1,1,1,6,204,27,97
2014-10-14;09:00:24,2,3,93,71,15362,,89239,0,0,9,2014-11-01,2014-11-02,2,0,1,8213,1,0,2,6,68,275,56
2014-10-14;09:00:39,2,3,93,71,15362,,89239,0,0,9,2014-11-01,2014-11-02,2,0,1,8213,1,0,2,6,68,275,2
2014-10-14;09:01:49,2,3,93,71,15362,,89239,0,0,9,2014-11-01,2014-11-02,2,0,1,8213,1,0,2,6,68,275,11
2014-10-14;09:17:43,2,3,93,71,15362,,89239,0,0,9,2014-11-01,2014-11-02,2,0,1,8213,1,1,1,6,68,275,2
2014-12-09;10:24:18,2,3,93,71,15362,,89239,0,0,0,2014-12-19,2014-12-21,2,0,1,33651,1,0,1,5,194,1528,86
2014-07-17;00:27:10,13,1,46,157,34868,736.0094,89321,0,1,0,2014-08-18,2014-08-23,3,0,1,8746,1,0,9,6,105,29,32
2014-07-17;01:12:48,13,1,46,157,34868,736.0094,89321,0,1,9,2014-08-18,2014-08-23,2,1,1,8746,1,0,1,6,105,29,32
2014-07-17;01:38:18,13,1,46,157,34868,736.0094,89321,0,1,9,2014-08-18,2014-08-23,2,1,1,8746,1,1,1,6,105,29,32
2013-03-02;18:28:02,2,3,66,220,36110,134.3345,89546,0,0,9,2013-04-04,2013-04-06,1,0,1,8268,1,0,1,2,50,682,30
2013-03-02;18:31:49,2,3,66,220,36110,132.9093,89546,0,0,9,2013-04-04,2013-04-06,1,0,1,8268,1,0,1,2,50,682,34
2013-03-02;18:37:10,2,3,66,220,36110,134.7619,89546,0,0,9,2013-04-04,2013-04-06,1,0,1,8268,1,0,1,2,50,682,69
2013-03-02;18:40:01,2,3,66,220,36110,142.9548,89546,0,0,9,2013-04-04,2013-04-06,1,0,1,8268,1,0,1,2,50,682,91
2013-03-14;04:40:37,2,3,66,220,36110,573.2135,89546,0,0,9,2013-07-10,2013-07-14,1,0,1,26557,6,0,4,2,50,826,42
2013-03-14;04:42:53,2,3,66,220,36110,572.1643,89546,0,0,9,2013-07-10,2013-07-14,1,0,1,26557,6,0,1,2,50,826,48
2013-03-19;16:05:05,2,3,66,220,36110,5954.8909,89546,0,0,9,2013-07-10,2013-07-14,1,0,1,23739,6,0,1,6,22,299,76
2013-04-20;19:32:21,2,3,66,220,36110,4103.8068,89546,0,0,3,2013-05-22,2013-05-23,2,0,1,12623,5,0,1,6,170,313,82
2013-04-20;19:33:18,2,3,66,220,36110,4103.8337,89546,0,0,3,2013-05-22,2013-05-23,2,0,1,12623,5,0,3,6,170,313,82
2013-04-20;19:36:42,2,3,66,220,36110,4100.9669,89546,0,0,3,2013-05-22,2013-05-23,2,0,1,12623,5,0,5,6,170,313,59
2013-04-20;19:39:42,2,3,66,220,36110,4100.9669,89546,0,0,3,2013-05-22,2013-05-23,2,0,1,12623,5,1,1,6,170,313,59
2013-06-05;19:03:34,2,3,66,220,36110,2275.1426,89546,0,0,2,2013-10-01,2013-10-02,1,0,1,12729,5,0,1,2,50,365,48
2013-07-21;13:29:29,2,3,66,220,36110,8405.9369,89546,0,0,0,2013-09-05,2013-09-06,1,0,1,33508,1,0,1,3,99,1225,67
2013-07-21;13:30:07,2,3,66,220,36110,8407.8033,89546,0,0,0,2013-09-05,2013-09-06,1,0,1,33508,1,0,1,3,99,1225,30
2013-07-21;13:30:24,2,3,66,220,36110,8407.6806,89546,0,0,0,2013-09-05,2013-09-06,1,0,1,33508,1,0,3,3,99,1225,58
2013-07-21;13:32:48,2,3,66,220,36110,8408.9631,89546,0,0,0,2013-08-29,2013-08-30,1,0,1,17284,5,0,1,3,99,1225,89
2013-08-08;13:01:28,2,3,66,220,36110,58.3184,89546,0,0,1,2013-08-27,2013-08-28,2,0,1,12495,5,0,2,2,50,699,28
2013-08-08;13:07:23,2,3,66,220,36110,58.2823,89546,0,0,1,2013-08-27,2013-08-28,2,0,1,12495,5,0,1,2,50,699,18
2013-08-08;13:08:05,2,3,66,220,36110,57.6947,89546,0,0,1,2013-08-27,2013-08-28,2,0,1,12495,5,0,1,2,50,699,48
2013-09-14;11:39:08,2,3,66,220,36110,2150.4812,89546,0,0,2,2013-11-11,2013-11-13,2,0,1,12206,6,0,1,2,50,628,84
2013-09-14;11:41:30,2,3,66,220,36110,2150.5934,89546,0,0,2,2013-11-11,2013-11-13,2,0,1,12206,6,0,1,2,50,628,24
2013-09-14;11:44:56,2,3,66,220,36110,2150.6336,89546,0,0,2,2013-11-11,2013-11-13,2,0,1,12206,6,0,1,2,50,628,45
2013-09-19;18:25:48,2,3,66,220,36110,1017.2814,89546,0,0,9,2013-10-14,2013-10-17,2,0,1,45327,6,0,1,2,50,675,55
2013-09-19;18:28:11,2,3,66,220,36110,1016.991,89546,0,0,9,2013-10-14,2013-10-17,2,0,1,45326,6,0,1,2,50,675,70
2013-10-14;11:15:38,2,3,66,220,36110,2150.6053,89546,0,0,1,2013-11-11,2013-11-13,2,0,1,12206,6,0,2,2,50,628,1
2013-10-21;18:46:17,2,3,66,220,36110,181.8153,89546,0,0,9,2013-12-06,2013-12-08,1,0,1,60410,4,0,1,2,50,685,71
2013-10-21;18:47:01,2,3,66,220,36110,182.3474,89546,0,0,9,2013-12-06,2013-12-08,1,0,1,60410,4,0,1,2,50,685,7
2013-10-23;18:38:59,2,3,66,220,36110,181.8153,89546,0,0,9,2013-12-06,2013-12-08,1,0,1,60410,4,0,1,2,50,685,71
2013-10-24;10:08:12,2,3,66,220,36110,181.8153,89546,0,0,0,2013-12-06,2013-12-08,2,0,1,60410,4,0,1,2,50,685,71
2013-11-16;15:55:19,2,3,66,220,36110,608.1303,89546,0,1,2,2014-01-12,2014-01-16,2,0,1,11354,3,0,1,4,8,126,66
2013-11-19;10:21:34,2,3,66,220,36110,1017.1665,89546,0,0,1,2014-03-08,2014-03-11,2,0,1,61756,6,0,2,2,50,675,56
2013-11-19;10:26:52,2,3,66,220,36110,1017.1665,89546,0,0,1,2014-03-08,2014-03-11,2,0,1,61756,6,1,1,2,50,675,56
2013-11-27;18:14:33,2,3,66,220,36110,239.5541,89546,0,0,9,2014-01-17,2014-01-19,2,0,2,5821,3,0,1,2,50,680,42
2014-02-16;10:54:18,2,3,66,220,36110,615.3092,89546,0,1,9,2014-04-07,2014-04-11,2,0,1,11938,1,0,1,4,8,126,52
2014-03-29;05:48:05,2,3,66,220,36110,132.8565,89546,0,0,9,2014-05-31,2014-06-02,8,0,4,17586,6,0,1,2,50,682,90
2014-10-11;14:45:00,2,3,66,220,36110,213.9873,89546,0,1,0,2014-12-07,2014-12-11,2,0,1,11373,1,0,1,4,128,1455,69
2014-10-11;14:47:41,2,3,66,220,36110,213.9873,89546,0,1,0,2014-11-05,2014-11-08,2,0,1,11373,1,0,4,4,128,1455,69
2013-09-29;04:51:53,2,3,66,331,46771,215.3659,89547,0,0,0,2013-10-04,2013-10-05,1,0,1,8793,1,0,1,2,50,677,25
2013-09-29;04:52:17,2,3,66,331,46771,215.1798,89547,0,0,0,2013-10-04,2013-10-05,1,0,1,8793,1,0,1,2,50,677,64
2014-07-08;14:55:13,2,3,66,331,35000,,89547,0,0,1,2014-09-05,2014-09-06,1,0,1,8278,1,0,1,2,50,368,49
2014-07-08;14:57:19,2,3,66,331,35000,,89547,0,0,1,2014-09-05,2014-09-06,1,0,1,8278,1,1,1,2,50,368,49
2014-09-18;12:38:05,2,3,66,346,48973,,89689,0,0,0,2014-09-19,2014-09-20,2,0,1,23249,6,0,2,2,50,628,76
2014-12-17;15:32:35,2,3,66,346,48973,,89689,0,0,2,2014-12-22,2014-12-26,2,0,1,4116,3,0,1,2,50,368,14
2014-12-17;15:33:55,2,3,66,346,48973,,89689,0,0,2,2014-12-22,2014-12-26,2,0,1,4116,3,0,1,2,50,368,39
2014-12-17;15:36:07,2,3,66,346,48973,,89689,0,0,2,2014-12-22,2014-12-26,2,0,1,4116,3,0,1,2,50,368,50
2014-12-17;15:49:50,2,3,66,346,48973,,89689,0,0,2,2014-12-22,2014-12-26,2,0,1,8278,1,0,1,2,50,368,51
2013-02-21;05:22:34,2,3,66,337,33443,196.1754,89698,0,0,9,2013-02-21,2013-02-22,2,0,1,11928,6,0,1,2,50,191,95
2013-02-22;14:41:28,2,3,66,337,13873,1353.7734,89698,0,0,9,2013-02-22,2013-02-23,2,1,1,8235,1,0,1,2,50,406,70
2014-05-03;14:00:21,2,3,66,348,48862,762.9236,89698,0,0,9,2014-05-24,2014-05-26,2,0,1,8265,1,0,1,2,50,647,70
2014-05-03;14:04:03,2,3,66,348,48862,762.9236,89698,0,0,9,2014-05-24,2014-05-26,2,0,1,8265,1,1,1,2,50,647,70
2014-06-14;06:17:34,2,3,66,337,6599,797.1249,89698,1,1,0,2014-07-02,2014-07-06,2,1,1,11335,1,0,4,4,136,196,26
2014-06-14;06:33:44,2,3,66,337,6599,797.1249,89698,1,1,0,2014-07-02,2014-07-06,2,1,1,11335,1,1,1,4,136,196,26
2014-06-14;09:38:31,2,3,66,337,6599,5083.9566,89698,1,1,9,2014-08-02,2014-08-09,2,1,1,792,1,0,1,6,208,1480,78
2014-06-14;09:39:32,2,3,66,337,6599,5089.2818,89698,1,1,9,2014-08-02,2014-08-09,2,1,1,792,1,0,1,6,208,1480,86
2014-06-14;09:42:51,2,3,66,337,6599,4303.4563,89698,1,1,9,2014-08-02,2014-08-09,2,1,1,8746,1,0,2,6,105,29,64
2014-06-20;16:03:55,2,3,66,337,6599,3484.6153,89698,1,1,9,2014-07-22,2014-07-25,2,1,1,8253,1,0,3,6,70,19,97
2014-06-20;16:10:22,2,3,66,337,6599,3480.3092,89698,1,1,9,2014-07-29,2014-08-01,1,1,1,8253,1,0,2,6,70,19,64
2013-08-29;09:40:02,40,3,66,351,45853,,90199,0,0,9,2013-09-01,2013-09-03,2,0,1,7775,3,0,2,2,50,729,48
2013-08-29;09:47:43,40,3,66,351,45853,,90199,0,0,9,2013-09-01,2013-09-03,2,0,1,7775,3,1,1,2,50,729,48
2014-08-25;10:32:12,40,3,64,39,35666,,90199,0,0,2,2014-09-03,2014-09-05,2,0,1,4868,3,0,1,2,50,1052,77
2014-08-25;10:44:23,40,3,64,39,35666,,90199,0,0,2,2014-09-03,2014-09-06,2,0,1,4868,3,0,3,2,50,1052,77
2014-08-25;11:16:21,40,3,64,39,35666,,90199,0,0,2,2014-09-03,2014-09-06,2,0,1,4868,3,1,1,2,50,1052,77
2014-09-05;12:17:48,40,3,66,258,4687,21.5982,90199,0,0,9,2014-09-06,2014-09-07,2,0,1,4868,3,0,1,2,50,1052,77
2014-09-05;12:23:55,40,3,66,258,4687,21.5982,90199,0,0,9,2014-09-06,2014-09-07,2,0,1,4868,3,1,1,2,50,1052,77
2013-02-20;20:32:08,2,3,66,174,37838,355.9608,90247,0,0,1,2013-04-23,2013-04-29,2,0,1,9147,1,0,1,2,50,367,6
2013-02-20;20:32:37,2,3,66,174,37838,345.2421,90247,0,0,1,2013-04-23,2013-04-29,2,0,1,9147,1,0,1,2,50,970,47
2013-02-20;21:09:06,2,3,66,174,37838,355.9608,90247,0,0,9,2013-04-23,2013-04-29,2,0,1,9147,1,0,2,2,50,367,6
2014-06-08;23:45:15,2,3,66,174,21420,134.587,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,12214,6,0,2,2,50,365,47
2014-06-08;23:47:54,2,3,66,174,21420,135.0986,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,12214,6,0,1,2,50,365,39
2014-06-08;23:48:46,2,3,66,174,21420,133.089,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,12214,6,0,1,2,50,365,33
2014-06-08;23:50:20,2,3,66,174,21420,135.8825,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,12214,6,0,2,2,50,365,4
2014-07-05;09:02:50,2,3,66,174,45689,81.0419,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,2,2,50,365,83
2014-07-05;09:28:05,2,3,66,174,45689,81.0419,90256,0,0,9,2014-10-05,2014-10-08,1,1,1,13237,4,0,1,2,50,365,83
2014-07-05;10:02:37,2,3,66,174,45689,81.0419,90256,0,1,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,2,2,50,365,83
2014-07-05;10:08:41,2,3,66,174,45689,81.0424,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,1,2,50,365,20
2014-07-05;10:10:39,2,3,66,174,45689,83.4425,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,1,2,50,365,4
2014-07-05;10:12:19,2,3,66,174,45689,83.4425,90256,0,1,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,1,2,50,365,4
2014-07-05;10:17:36,2,3,66,174,45689,78.8357,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,1,2,50,365,5
2014-07-05;10:20:38,2,3,66,174,45689,78.7049,90256,0,0,9,2014-10-06,2014-10-08,1,1,1,13237,4,0,2,2,50,365,9
2014-07-05;10:34:16,2,3,66,174,45689,78.7049,90256,0,0,9,2014-10-05,2014-10-08,1,1,1,13237,4,0,2,2,50,365,9
2014-08-10;00:14:38,2,3,66,174,45689,34.7548,90256,0,0,9,2014-08-15,2014-08-16,2,0,1,50886,4,0,1,2,50,369,51
2014-08-10;11:24:33,2,3,66,174,45689,32.6474,90256,0,0,9,2014-08-14,2014-08-16,2,0,1,14797,1,0,1,2,50,369,91
2014-08-10;11:25:46,2,3,66,174,45689,26.419,90256,0,0,9,2014-08-15,2014-08-16,2,0,1,14797,1,0,1,2,50,369,32
2014-08-10;11:26:23,2,3,66,174,45689,26.419,90256,0,0,9,2014-08-14,2014-08-16,2,0,1,14797,1,0,1,2,50,369,32
2014-08-10;11:32:00,2,3,66,174,45689,26.419,90256,0,0,9,2014-08-14,2014-08-16,2,0,1,14797,1,1,1,2,50,369,32
2014-09-02;09:59:07,2,3,66,174,45689,25.0643,90256,0,0,9,2014-10-04,2014-10-05,1,1,1,64253,4,0,1,2,50,369,17
2014-09-10;06:06:08,2,3,66,174,21420,131.5754,90256,0,0,9,2014-10-05,2014-10-08,1,1,1,6044,3,0,1,2,50,365,5
2014-09-10;06:17:59,2,3,66,174,21420,127.9407,90256,0,0,9,2014-10-05,2014-10-08,1,1,1,5114,3,0,1,2,50,365,6
2013-07-07;15:17:31,13,1,46,244,33092,,90270,0,0,1,2013-12-12,2013-12-18,2,0,1,23053,1,0,1,3,48,814,38
2013-07-07;18:51:03,13,1,46,244,33092,,90270,0,0,1,2013-12-08,2013-12-16,2,0,1,23094,6,0,1,3,48,153,97
2014-03-01;15:08:33,2,3,66,403,8734,6859.7141,90270,0,1,9,2014-05-31,2014-06-12,1,0,1,12715,5,0,1,3,106,107,3
2014-03-01;15:08:54,2,3,66,403,8734,6859.7141,90270,0,1,9,2014-05-31,2014-06-02,1,0,1,12715,5,0,1,3,106,107,3
2014-03-01;15:10:53,2,3,66,403,8734,6860.0609,90270,0,0,9,2014-05-31,2014-06-12,1,0,1,12715,5,0,1,3,106,107,81
2014-03-01;15:11:27,2,3,66,403,8734,6860.0609,90270,0,0,9,2014-05-31,2014-06-02,1,0,1,12715,5,0,1,3,106,107,81
2014-03-01;15:13:27,2,3,66,403,8734,6860.0609,90270,0,0,9,2014-05-31,2014-06-02,1,0,1,12715,5,1,1,3,106,107,81
2014-03-01;15:15:02,2,3,66,403,8734,6859.7141,90270,0,1,9,2014-06-05,2014-06-12,1,0,1,12715,5,0,1,3,106,107,3
2014-03-01;15:15:35,2,3,66,403,8734,6860.0609,90270,0,0,9,2014-06-05,2014-06-12,1,0,1,12715,5,0,1,3,106,107,81
2014-03-01;15:16:17,2,3,66,403,8734,6860.0609,90270,0,0,9,2014-06-05,2014-06-12,1,0,1,12715,5,1,1,3,106,107,81
2013-06-09;18:42:30,40,3,66,260,19022,190.2575,90274,0,0,9,2013-06-25,2013-06-27,2,0,1,27126,6,0,4,2,50,559,43
2013-06-09;18:43:24,40,3,66,260,19022,188.9888,90274,0,0,9,2013-06-25,2013-06-27,2,0,1,27126,6,0,3,2,50,559,43
2013-06-09;18:45:27,40,3,66,260,19022,189.6129,90274,0,0,9,2013-06-25,2013-06-27,2,0,1,27126,6,0,1,2,50,559,91
2013-11-05;19:18:30,40,3,66,260,33041,195.8048,90274,0,0,9,2013-11-27,2013-11-28,2,0,1,27126,6,0,1,2,50,559,47
2013-11-05;19:28:24,40,3,66,260,33041,195.8048,90274,0,0,9,2013-11-27,2013-11-28,2,0,1,27126,6,1,1,2,50,559,47
2014-01-28;18:34:16,40,3,66,260,19022,110.4497,90274,0,0,9,2014-03-22,2014-03-23,2,0,1,14965,1,0,2,2,50,451,10
2014-01-28;18:35:53,40,3,66,260,19022,113.3897,90274,0,0,9,2014-03-22,2014-03-23,2,0,1,14965,1,0,1,2,50,451,15
2014-01-28;18:38:34,40,3,66,260,19022,112.4696,90274,0,0,9,2014-03-22,2014-03-23,2,0,1,14965,1,0,2,2,50,451,91
2014-06-02;16:32:08,37,1,69,560,4288,,90274,0,0,9,2014-06-12,2014-06-14,7,6,4,17886,1,0,1,6,70,303,61
2014-06-03;16:38:34,37,1,69,560,4288,,90274,0,0,9,2014-06-12,2014-06-14,6,4,3,33200,4,0,2,6,70,303,42
2014-06-07;06:53:10,40,3,66,260,19022,190.2575,90274,0,0,9,2014-08-25,2014-08-27,2,0,1,27126,6,0,1,2,50,559,43
2014-06-07;06:54:04,40,3,66,260,19022,188.9888,90274,0,0,9,2014-08-25,2014-08-27,2,0,1,27126,6,0,1,2,50,559,15
2014-12-30;18:13:11,2,3,66,348,15528,1569.6691,90292,1,1,9,2015-02-12,2015-02-18,2,1,2,8791,1,0,1,4,8,110,71
2014-12-30;18:15:49,2,3,66,348,15528,1564.9213,90292,1,1,9,2015-02-12,2015-02-18,2,1,2,8791,1,0,2,4,8,110,26
2014-12-30;18:15:52,2,3,66,348,15528,1560.0634,90292,1,1,9,2015-02-12,2015-02-18,2,1,2,8791,1,0,1,4,8,110,66
2014-12-30;18:33:18,2,3,66,348,15528,1565.3351,90292,1,1,9,2015-02-12,2015-02-18,2,1,2,8791,1,0,2,4,8,110,66
2014-12-30;18:45:56,2,3,66,348,15528,1618.6704,90292,1,1,9,2015-02-12,2015-02-17,2,1,2,8814,1,0,2,4,51,1509,0
2014-07-05;21:44:58,24,2,3,48,8158,,90334,0,0,1,2014-07-31,2014-08-01,1,0,1,8808,1,0,2,6,169,28,12
2014-07-09;21:44:37,24,2,3,48,8158,,90334,0,0,1,2014-08-01,2014-08-02,1,0,1,8289,1,0,2,6,107,36,50
2014-07-09;21:50:21,24,2,3,48,8158,,90334,0,0,1,2014-08-01,2014-08-02,1,0,1,8289,1,1,1,6,107,36,50
2014-07-09;21:51:44,24,2,3,48,8158,,90334,0,0,1,2014-08-01,2014-08-02,1,0,1,8289,1,0,1,6,107,36,12
2014-08-01;06:45:38,24,2,5,9,43175,,90334,0,0,1,2014-08-01,2014-08-02,1,0,1,8813,1,0,1,6,107,186,35
2014-08-01;06:48:13,24,2,5,9,43175,,90334,0,0,1,2014-08-01,2014-08-02,1,0,1,8289,1,0,1,6,107,36,47
2014-08-02;02:55:46,24,2,5,9,43175,,90334,0,0,1,2014-08-02,2014-08-03,1,0,1,8743,1,0,1,6,144,24,60
2014-08-02;02:56:24,24,2,5,9,43175,,90334,0,0,1,2014-08-02,2014-08-03,1,0,1,8743,1,0,2,6,144,24,94
2014-08-02;03:05:24,24,2,5,9,43175,,90334,0,0,1,2014-08-02,2014-08-03,1,0,1,8743,1,0,1,6,144,24,93
2014-08-02;04:46:59,24,2,5,9,43175,,90334,0,0,1,2014-08-21,2014-08-22,1,0,1,8213,1,0,2,6,68,290,81
2014-08-02;04:47:09,24,2,5,9,43175,,90334,0,0,1,2014-08-21,2014-08-22,1,0,1,8213,1,0,1,6,68,275,83
2014-08-02;04:51:28,24,2,5,9,43175,,90334,0,0,1,2014-08-21,2014-08-22,1,0,1,8213,1,0,1,6,68,275,76
2014-08-02;05:04:30,24,2,5,9,43175,,90334,0,0,1,2014-08-21,2014-08-22,1,0,1,8213,1,1,1,6,68,290,81
2014-08-03;04:33:11,24,2,46,172,56153,106.0632,90334,0,0,1,2014-08-04,2014-08-05,1,0,1,2608,3,0,1,6,144,1013,14
2013-01-09;20:51:37,2,3,66,174,50933,230.9866,90568,0,0,9,2013-02-21,2013-02-24,1,1,1,12206,6,0,2,2,50,628,1
2013-01-09;20:53:39,2,3,66,174,50933,231.3865,90568,0,0,9,2013-02-21,2013-02-24,1,1,1,12206,6,0,1,2,50,628,79
2013-02-08;09:14:46,2,3,66,174,17760,256.2894,90568,0,0,9,2013-02-21,2013-02-24,2,0,1,12206,6,0,1,2,50,628,79
2014-03-05;21:10:58,2,3,66,174,22368,159.9054,90568,0,0,0,2014-03-28,2014-03-30,1,1,1,24292,6,0,1,2,50,352,41
2014-06-08;12:27:08,2,3,66,174,24785,562.8985,90568,1,0,2,2014-10-15,2014-10-19,2,0,1,24082,6,0,1,2,50,945,93
2014-12-17;17:45:40,2,3,66,174,42899,211.9528,90568,1,0,2,2015-01-02,2015-01-04,2,0,1,8250,1,0,1,2,50,628,1
2014-07-05;11:19:58,24,2,3,46,29297,,90744,0,0,2,2014-07-19,2014-07-20,2,0,1,6587,6,0,1,3,171,61,11
2014-07-31;14:29:01,15,1,55,401,19132,,90744,0,1,1,2014-08-20,2014-08-27,2,2,2,8745,1,0,1,6,204,27,99
2014-07-31;14:37:12,15,1,55,401,19132,,90744,0,1,1,2014-08-20,2014-08-28,2,2,2,8745,1,0,4,6,204,27,99
2014-07-31;15:08:15,15,1,55,401,19132,,90744,0,1,1,2014-08-19,2014-08-26,2,2,2,8745,1,0,2,6,204,27,99
2014-07-31;15:09:44,15,1,55,401,19132,,90744,0,1,1,2014-08-18,2014-08-25,2,2,2,8745,1,0,5,6,204,27,99
2014-07-31;15:23:50,15,1,55,401,19132,,90744,0,1,1,2014-08-20,2014-08-28,2,2,2,8745,1,1,1,6,204,27,99
2014-08-16;14:45:10,15,1,55,11,30261,,90744,0,1,1,2014-08-23,2014-08-30,2,2,2,18998,1,0,1,6,77,6,46
2014-08-16;17:11:38,15,1,55,11,30261,,90744,0,1,9,2014-08-23,2014-08-30,2,2,2,18998,1,0,2,6,77,6,20
2014-08-16;17:12:24,15,1,55,11,30261,,90744,0,1,9,2014-08-23,2014-08-30,2,2,2,18998,1,0,1,6,77,6,89
2014-08-16;17:16:50,15,1,55,11,30261,,90744,0,1,9,2014-08-23,2014-08-30,2,2,2,18998,1,0,1,6,77,6,20
2014-08-16;17:20:59,15,1,55,11,30261,,90744,0,1,9,2014-08-23,2014-08-30,2,2,2,18998,1,0,1,6,77,6,11
2014-08-16;17:23:39,15,1,55,11,30261,,90744,0,1,9,2014-08-23,2014-08-30,2,2,2,18998,1,0,1,6,77,6,29
2014-08-16;17:39:47,15,1,55,11,30261,,90744,0,0,9,2014-08-23,2014-08-30,2,2,2,48969,4,0,1,6,77,1422,11
2014-08-16;17:40:07,15,1,55,11,30261,,90744,0,0,9,2014-08-23,2014-08-30,2,2,2,48969,4,0,1,6,77,1422,78
